13622	@CNN	a	The results of the US Census Bureau determine which states gain and lose seats in the House of Representatives — and which states gain or lose Electoral College votes. Here's what we learned about who lives in the US right now and where they are. 
13623	@CNN	a	The Old Ingledew Whiskey is believed to be the oldest known whiskey in existence, according to Skinner, which is facilitating the auction. Bids are expected to fall between $20,000-$40,000. 
13624	@CNN	a	Oklahoma Republican Gov. Kevin Stitt has signed a near-total abortion ban and two other abortion restrictions into law. The state has become the second this year to enact a law barring most abortions at the onset of a fetal heartbeat. 
13625	@CNN	a	Tesla and SpaceX CEO Elon Musk is putting up $100 million for a new XPrize competition aimed at spurring the creation of new carbon removal technologies and helping to ease the climate crisis 
13626	@CNN	a	Tesla posted record profits — its third record quarter in a row — as its adjusted earnings reached the $1 billion mark for the first time 
13627	@CNN	a	As Michigan grapples with a surge of Covid-19 cases and hospitalizations, state officials have expanded the mask mandate to include children as young as 2 
13628	@CNN	a	The White House is hammering out the details of an increasingly likely European summit between President Joe Biden and Russian President Vladimir Putin, which could happen as soon as early summer, according to sources familiar with the planning 
13629	@CNN	a	Taxpayers earning less than $75,000 annually will pay no tax, on average, in 2021, thanks to a multitude of provisions in the American Rescue Plan, which President Biden signed into law last month 
13630	@CNN	a	Racial myths used to justify slavery still affect how Black patients are treated today. A new generation of doctors wants change. https://t.co/RbAU0oc8Hm 
13631	@CNN	a	President Biden has signed an executive order establishing a task force aimed at empowering workers to organize and bargain with their employers that will be chaired by Vice President Kamala Harris 
13632	@CNN	a	Hollywood's biggest night was also its smallest night ever 
13633	@CNN	a	Investing in cryptocurrencies requires an appetite for risk and a whole new vocabulary. Here's a beginner's guide to the fundamentals of crypto lingo. 
13634	@CNN	a	A hospital system in Houston is requiring all of its employees to get vaccinated against Covid-19, making it one of the first major hospital systems in the US to mandate vaccination among employees and move to fire them if they don't comply 
13635	@CNN	a	"The European Union is seeking to resume ""transatlantic travel as soon as it is safe to do so,"" and is urging member nations to take a unified approach to opening borders to US citizens "
13636	@CNN	a	The Supreme Court says it will take up a New York case that could give gun owners more freedom. It would be the first major Second Amendment ruling in more than a decade. | Analysis by Joan Biskupic 
13637	@CNN	a	Authorities in New York City are asking for help to identify a man who attacked a 61-year-old Asian man last week 
13638	@CNN	a	Securing a vaccination card doesn't necessarily mean your Covid-19 vaccine status is in your medical records. Here is what to do to get your vaccination added to your official medical record. 
13639	@CNN	a	"Myths about Black people like ""thicker skin"" and ""weaker lungs"" linger in medical beliefs. A new generation wants change. "
13640	@CNN	a	If you choose to go to a game, here's what you need to know about planning for and attending sports events, regardless of your vaccination status. 
13641	@CNN	a	Domino's Pizza is bringing back the Noid, its popular mascot from the 1980s — with a techy twist. 
13642	@CNN	a	"An Alaska state lawmaker who had called flight attendants ""mask bullies"" and clashed with airline employees on video over mask rules is now banned from Alaska Airlines for her ""continued refusal to comply"" with the mask policy, the airline says. "
13643	@CNN	a	Hollywood's biggest night was also it's smallest night ever 
13644	@CNN	a	President Biden’s first address to Congress is Wednesday. Join CNN at 8 p.m. ET for Live coverage with Jake Tapper, Abby Phillip and Dana Bash. 
13645	@CNN	a	JUST IN: The Justice Department plans to investigate the Louisville Police Department, a little over a year since officers shot and killed Breonna Taylor. 
13646	@CNN	a	Emergent BioSciences' stock lost more than half of its value since the disclosure that it ruined as many as 15 million doses of J&amp;J's Covid-19 vaccine. But the company's CEO dumped more than $11 million worth of stock ahead of the stock's massive decline. 
13647	@CNN	a	It seems we've all quickly gone back to our old habits 
13648	@CNN	a	The cheapest rental car in Maui in March ran for $722 a day, according to CNN affiliate KHNL-TV. 
13649	@CNN	a	The US has tens of millions of AstraZeneca's vaccine stockpiled. Because President Biden's officials now feel confident the US has enough doses for its population, they will begin to distribute it to other countries pending a safety review. 
13650	@CNN	a	CBP officers examined a tractor-trailer hauling a commercial shipment of fresh cucumber pickles into Texas earlier this month and found it was hiding 114 packages of alleged methamphetamine weighing 217 pounds, according to a statement. 
13651	@CNN	a	An anti-Trump conservative group is tracking and evaluating whether Republicans in Congress, in the group's view, have acted to either undermine or uphold democracy and what role, if any, they played in attempts to overturn the 2020 election. 
13652	@CNN	a	A North Carolina city declared a state of emergency Monday morning amid concerns that video showing the police killing of Andrew Brown Jr. could cause civil unrest when it's released to the public 
13653	@CNN	a	Kanye West's Nike Air Yeezy samples have sold for a staggering 1.8 million in a private sale, making them the most expensive sneakers in the world. 
13654	@CNN	a	London's new see-through Sky Pool is the largest freestanding acrylic pool structure in the world https://t.co/SMrY2ysTeI 
13655	@CNN	a	"""Populism will find fertile soil in the economic and social detritus left in the pandemic's wake,"" @StCollinson writes. ""But when leaders prioritize their political image over public health, millions of people suffer."" | Analysis "
13656	@CNN	a	The Supreme Court has denied, for now, a bid by Texas and 13 other states to defend a controversial Trump-era rule that makes it harder for immigrants to obtain legal status if they use certain benefits, such as Medicaid, food stamps and housing vouchers. 
13657	@CNN	a	Demand for plant-based milk alternatives shows no signs of slowing 
13658	@CNN	a	The Supreme Court has agreed to take up a case concerning an Osama bin Laden associate who is currently housed in Guantanamo Bay and whose lawyers are attempting to obtain classified information from former CIA contractors concerning his detention abroad 
13659	@CNN	a	The European Union said Monday it had launched legal action against AstraZeneca after it repeatedly under-delivered on its shipments of Covid-19 vaccines to the bloc 
13660	@CNN	a	Facts First: President Biden has not proposed any limit on Americans' red meat consumption 
13661	@CNN	a	An Iranian court has handed British-Iranian charity worker Nazanin Zaghari-Ratcliffe a new one-year jail sentence and travel ban on charges of spreading propaganda against the regime, her husband said on Monday 
13662	@CNN	a	Apple is doubling down on its manufacturing presence in the US. The company says it's bolstering a previously announced investment by an additional 20% and adding another 20,000 new jobs. 
13663	@CNN	a	The Supreme Court says it will consider the scope of the Second Amendment next term in a case concerning a New York law that restricts an individual from carrying a concealed handgun in public 
13664	@CNN	a	“There is a shortage of medical beds and there’s a shortage of medical supplies — not because it’s not there in plenty, it’s because the sheer number of patients is just too much,” Dr. Abhinav Guliani who works at a hospital in Delhi says about the Covid-19 crisis in India. 
13665	@CNN	a	Of the several mutations of Covid-19 in existence, “it only takes one of them to overpower the vaccines we have,” says Rep. Raja Krishnamoorthi as cases rapidly surge in India. “We have to help them and others fight the Covid fires that are raging.” https://t.co/JdIKr5zGEQ 
13666	@CNN	a	"Over half a century before Colin Kaepernick refused to stand for the US national anthem, track and field star Eroseanna ""Rose"" Robinson was consumed by the need to challenge injustice. But her activism has been largely forgotten. "
13667	@CNN	a	India is fighting a devastating second wave of Covid-19 that is killing thousands each day, with more than a million new cases recorded in just three days. For the past two weeks, medical facilities have been running out of oxygen and ICU beds. https://t.co/rg8lgm6wXI 
13668	@CNN	a	Three people familiar with the expected announcement say the President will announce new CDC guidance on whether vaccinated people need to wear masks outdoors, though the final language is still unclear. 
13669	@CNN	a	📩 Sign up to get the facts on coronavirus delivered to your inbox daily: 
13670	@CNN	a	Google's Sundar Pichai and Microsoft's Satya Nadella have pledged to help tackle a critical shortage of medical oxygen, provide technical expertise and deploy corporate resources as the country continues to battle an onslaught of coronavirus cases. 
13671	@CNN	a	The CDC says in newly updated guidance for summer camps that people who can get vaccinated against Covid-19 should do so, but everyone should wear masks, distance is still necessary and staying outdoors is best. 
13672	@CNN	a	Twitter has removed several tweets about Covid-19 at the request of the Indian government, including some that were critical of its handling of a brutal second wave of the coronavirus pandemic. 
13673	@CNN	a	A North Carolina sheriff says he wants body camera footage of Andrew Brown Jr.'s fatal shooting to be made public, but there will have to be a court motion to do it. 
13674	@CNN	a	The Biden administration will deploy additional supplies and support to India as the country deals with a spike in coronavirus cases, the White House says. 
13675	@CNN	a	Experts say the US is facing some major challenges ahead when it comes to getting more shots into arms, including vaccine hesitancy. 
13676	@CNN	a	"""Biden promised 100 million vaccines administered in his first 100 days and delivered 200 million,"" @StCollinson writes. ""With a Democratic-controlled Congress, he sent out $1,400 stimulus checks that never arrived under Trump and a GOP Senate."" | Analysis "
13677	@CNN	a	"A wildfire is ""raging out of control"" in the Hualapai Mountains near Pine Lake, Arizona, according to officials "
13678	@CNN	a	16-year-old Noor Kayas fled the refugee camp without telling anyone at home. At sea the next morning, she used a satellite phone to call her mother to say she was heading for Malaysia on a small wooden boat, packed with 87 Rohingya refugees 
13679	@CNN	a	The stars upped the glamour quotient for a pandemic-era Oscars. Here's the best of the red carpet: https://t.co/eHSLGKrfVb 
13680	@CNN	a	Joe Biden's new emission cutting target has sparked a game of climate one-upmanship among leaders of the world's most polluting countries. But scientists and activists aren't holding their breath | Analysis by @IvanaKottasova 
13681	@CNN	a	As Covid-19 vaccinations have become more widely available across the US, the Navajo Nation has reported more than half of its adult members have been vaccinated, outpacing the vaccination rate for the rest of the US 
13682	@CNN	a	For the past two weeks, medical facilities in India have been running out of oxygen and ICU beds, with patients left outside hospitals waiting for care. Now other countries are starting to promise to help. 
13683	@CNN	a	CCTV cameras captured the moment a railroad worker saved the life of a child who slipped and fell onto the tracks at a station in Mumbai https://t.co/SD14h6kHt0 
13684	@CNN	a	"""Americans are so polarized in their thinking that they can't imagine a George W. Bush and a Michelle Obama being friends,"" the former President said. "
13685	@CNN	a	"An Atlanta school that had been named after a Confederate general will soon be renamed after Braves legend and Hall of Famer Henry Louis ""Hank"" Aaron "
13686	@CNN	a	Bitcoin and its many peers have surged to new levels of popularity over the past year, but they're still a mystery to many investors. 
13687	@CNN	a	LinkedIn co-founder Reid Hoffman says he hopes companies will withhold economic support from politicians who seek to limit the right of any American citizen to vote 
13688	@CNN	a	"Yuh-jung Youn wins the Oscar for best supporting actress for her performance in ""Minari,"" becoming the first Korean actor to win an Academy Award "
13689	@CNN	a	The 93rd Academy Awards was chock full of historic firsts for women and people of color. See who won big at this year's #Oscars. 
13690	@CNN	a	"An Atlanta school that had been named after a Confederate general will soon be renamed after Braves legend and Hall of Famer Henry Louis ""Hank"" Aaron "
13691	@CNN	a	"Anthony Hopkins wins best actor for his role in ""The Father"" #Oscars https://t.co/PLjifvocMW "
13692	@CNN	a	"Frances McDormand wins best actress for her role in ""Nomadland"" #Oscars https://t.co/6B1aU289bI "
13693	@CNN	a	"""Nomadland"" wins best picture at the #Oscars https://t.co/6CRDSvHpHG "
13694	@CNN	a	Sleeping less than six hours a night when you're in your 50s, 60s and 70s increases your risk of dementia by 30%, a long-term study has found. 
13695	@CNN	a	"""Minari"" star Yuh-jung Youn makes #Oscars history with her best supporting actress award, becoming the first Korean actress to win in the category "
13696	@CNN	a	Tyler Perry receives the Jean Hersholt Humanitarian Award for his commitment to social justice issues and dedication to creating a safe work environment during the coronavirus pandemic #Oscars https://t.co/p1aFrPXfVp 
13697	@CNN	a	It took 93 years for the Academy to name an Asian woman as best director, writes Nancy Wang Yuen. Chloé Zhao's win acknowledges the impact Asian women can exert on the entertainment industry — one that has historically objectified them. 
13698	@CNN	a	"Yuh-jung Youn wins best supporting actress for her role in ""Minari"" #Oscars https://t.co/fsSX4ntuMK "
13699	@CNN	a	Chloé Zhao makes Oscar history as the first woman of color and the first woman of Asian descent to earn best director at the Academy Awards. She is also only the second woman to win the award.  
13700	@CNN	a	"""Soul"" wins best animated feature film #Oscars https://t.co/KRlxhJQGGj "
13701	@CNN	a	Zhao is the first woman of color and second woman ever to win an Oscar in the directing category 
13702	@CNN	a	"Chloé Zhao wins best director for ""Nomadland"" #Oscars https://t.co/oxJEygbe6I "
13703	@CNN	a	Only the nominees, their guests and presenters are attending the #Oscars in person due to Covid-19 protocols. But that didn't stop them from bringing the fashion. 
13704	@CNN	a	She was flustered. He was scared for his life. Two friends, one White and one Black, compare their experiences with traffic stops in the Minneapolis suburbs. https://t.co/K4pHOfuMUM 
13705	@CNN	a	"""Another Round"" wins best international feature film at the #Oscars. Ahead of tonight's show, CNN spoke with director Thomas Vinterberg about what makes a good drunk performance and finding a higher purpose on a film set. "
13706	@CNN	a	"Daniel Kaluuya wins best supporting actor for his role in ""Judas and the Black Messiah"" #Oscars https://t.co/TGxYa3VVRg "
13707	@CNN	a	The first awards have been announced. Follow along for the complete list of winners. #Oscars 
13708	@CNN	a	Americans who have been fully vaccinated against Covid-19 will be able to visit the EU this summer, European Commission president tells The New York Times 
13709	@CNN	a	Even before the envelopes are opened, the #Oscars have already have made their mark with some historic firsts 
13710	@CNN	a	"One of this year's Oscar nominees, ""Do Not Split,"" is a documentary about the 2019-2020 Hong Kong protests. But residents of Hong Kong who participated in — or were affected by — the movement cannot watch the awards ceremony this year. "
13711	@CNN	a	NASA says the Ingenuity helicopter has successfully flown for the third time in a week, logging a flight that was faster and further than before 
13712	@CNN	a	An unarmed man was shot by a Virginia sheriff's deputy about an hour after the same deputy gave the man a ride home, Virginia State Police confirmed to CNN 
13713	@CNN	a	Speaking to the family of George Floyd, Vice President Kamala Harris was presented an opportunity to tap into their collective grief in a way no vice president before her could 
13714	@CNN	a	Can @WKamauBell master @JohnKingCNN’s Magic Wall? A new season of #UnitedShades premieres Sunday, May 2nd at 10 p.m. ET/PT on CNN 
13715	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13716	@neymarjr	a	Roda de prensa 🎥📷 @3gerardpique 
13717	@neymarjr	a	Boa @CarroMesmo! Tamo junto! Eu já tô fazendo minha parte: \o/ \o/ \o/ \o/ \o/ \o/ \o/ #Gol35Anos #NeymarÉGol 
13718	@neymarjr	a	My bro... #alexsong 
13719	@neymarjr	a	Meu amor ❤❤❤ Mamãe !! 
13720	@neymarjr	a	❤❤❤ Obrigado Senhor !! 
13721	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13722	@neymarjr	a	Fenômeno !!! @Ronaldo 
13723	@neymarjr	a	Resenha vai longe hoje hoje !! Mamãe meu amor ️️️️️️️️️❤❤❤❤❤❤❤❤❤ 
13724	@neymarjr	a	Que seja o primeiro de muitos 🙌🙏 obrigado Senhor !!!! 
13725	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽️ #Campeones#ObrigadoSenhor 
13726	@neymarjr	a	Feliz Dia do Braço ❤❤ @Rafaella_ 
13727	@neymarjr	a	Obrigado por tudo meu Deus 🙏🙌 
13728	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13729	@neymarjr	a	Hahaha !! 
13730	@neymarjr	a	Aqui !! 
13731	@neymarjr	a	Se liga no que acontece quando você tem atitude. #SeJogaNoEscuro. Assiste aqui: 
13732	@neymarjr	a	@ma_werneck ! Teu site tá demais, parabéns !! Galera, se liga: http://t.co/n0Y2sBWsGC ! O vídeo tá top também: 
13733	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13734	@neymarjr	a	"""Meu estilo de vida liberta a minha mente, sou completamente louco mas um louco consciente"" Boa Noite ✊✊✊✊ "
13735	@neymarjr	a	Tarde de Domingo com os amigos !! 
13736	@neymarjr	a	Resenha com os toisinhos... 
13737	@neymarjr	a	So excited to join Team @PokerStars today !! 
13738	@neymarjr	a	Hoje estou muito feliz em me juntar ao time @PokerStars !! 
13739	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13740	@neymarjr	a	Aprendendo um pouco mais com meu parceiro @FelipeMojave !!! ️️️️♠♥♣♦#Poker 
13741	@neymarjr	a	Ele é o CARA .... sem mais !! #LeoMessi 
13742	@neymarjr	a	“@Mascherano: Con el Gordo y no es Ronaldo. Felicitaciones @LuisSuarez9 por el Hat Trick!!!! 
13743	@neymarjr	a	Ahhh mlk !! Tô usando muito pra não deixar nada pra depois. #SóSeForAgora 
13744	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13745	@neymarjr	a	Obrigado minha Rainha @xuxameneghel !! Os baixinhos do @InstitutoNJr adoraram !! 
13746	@neymarjr	a	Gracias Crack !! 
13747	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
13748	@neymarjr	a	Valeu pela mensagem, parceiro !! #TamoJunto 
13749	@neymarjr	a	Parabéns à criançada do @InstitutoNJr pelo vídeo e pela homenagem ao descobrimento do Brasil !! 
13750	@neymarjr	a	Parabéns irmão ... Que Deus continue te abençoando ... Muitas felicidades craque !!! @KAKA 
13751	@neymarjr	a	Que Deus nos abençoe e nos proteja 🙏⚽ 
